model,network,file,config,node,recall,f1_score,delay,TP,TN,FP,FN,event_missed,false_alarm
SVR,Hanoi,all_results_9_SVR_ALARM.pkl,SVR1,9,0.9921875,0.996078431372549,6,762,49,0,6,0,0
SVR,Hanoi,all_results_9_SVR_ALARM.pkl,SVR2,9,0.9878260869565217,0.9938757655293088,7,568,242,0,7,0,0
SVR,Hanoi,all_results_9_SVR_ALARM.pkl,SVR3,9,0.9895561357702349,0.994750656167979,4,379,434,0,4,0,0
SVR,Net1,all_results_11_SVR_ALARM_net1.pkl,SVR1,11,0.9073359073359073,0.951417004048583,48,470,299,0,48,0,0
SVR,Net1,all_results_11_SVR_ALARM_net1.pkl,SVR2,11,0.9165467625899281,0.9564564564564565,58,637,122,0,58,0,0
SVR,Net1,all_results_11_SVR_ALARM_net1.pkl,SVR3,11,0.8786764705882353,0.9354207436399217,33,239,545,0,33,0,0
SVR,Net1,all_results_12_SVR_ALARM_net1.pkl,SVR1,12,0.8522727272727273,0.9202453987730062,78,450,289,0,78,0,0
SVR,Net1,all_results_12_SVR_ALARM_net1.pkl,SVR2,12,0.9155937052932761,0.9559372666168783,59,640,118,0,59,0,0
SVR,Net1,all_results_12_SVR_ALARM_net1.pkl,SVR3,12,0.592057761732852,0.7437641723356009,113,164,540,0,113,0,0
SVR,Net1,all_results_13_SVR_ALARM_net1.pkl,SVR1,13,0.9036608863198459,0.9493927125506073,50,469,298,0,50,0,0
SVR,Net1,all_results_13_SVR_ALARM_net1.pkl,SVR2,13,0.9266187050359712,0.9619118745332338,51,644,122,0,51,0,0
SVR,Net1,all_results_13_SVR_ALARM_net1.pkl,SVR3,13,1.0,0.5614035087719298,0,272,120,425,0,0,1
SVR,Net1,all_results_21_SVR_ALARM_net1.pkl,SVR1,21,0.9299610894941635,0.9637096774193549,36,478,303,0,36,0,0
SVR,Net1,all_results_21_SVR_ALARM_net1.pkl,SVR2,21,0.9065155807365439,0.950965824665676,66,640,111,0,66,0,0
SVR,Net1,all_results_21_SVR_ALARM_net1.pkl,SVR3,21,0.8698884758364313,0.9304174950298211,35,234,548,0,35,0,0
SVR,Net1,all_results_22_SVR_ALARM_net1.pkl,SVR1,22,0.8598484848484849,0.924643584521385,74,454,289,0,74,0,0
SVR,Net1,all_results_22_SVR_ALARM_net1.pkl,SVR2,22,0.8902777777777777,0.9419544452608376,79,641,97,0,79,0,0
SVR,Net1,all_results_22_SVR_ALARM_net1.pkl,SVR3,22,0.8194444444444444,0.9007633587786259,52,236,529,0,52,0,0
SVR,Net1,all_results_23_SVR_ALARM_net1.pkl,SVR1,23,0.9302325581395349,0.963855421686747,36,480,301,0,36,0,0
SVR,Net1,all_results_23_SVR_ALARM_net1.pkl,SVR2,23,0.9585714285714285,0.9788475565280816,29,671,117,0,29,0,0
SVR,Net1,all_results_23_SVR_ALARM_net1.pkl,SVR3,23,0.8985507246376812,0.9465648854961832,28,248,541,0,28,0,0
SVR,Net1,all_results_31_SVR_ALARM_net1.pkl,SVR1,31,0.9627450980392157,0.981018981018981,19,491,307,0,19,0,0
SVR,Net1,all_results_31_SVR_ALARM_net1.pkl,SVR2,31,1.0,0.9964463397299218,0,701,111,5,0,0,1
SVR,Net1,all_results_31_SVR_ALARM_net1.pkl,SVR3,31,0.8796992481203008,0.936,32,234,551,0,32,0,0
SVR,Net1,all_results_32_SVR_ALARM_net1.pkl,SVR1,32,0.953757225433526,0.9763313609467456,24,495,298,0,24,0,0
SVR,Net1,all_results_32_SVR_ALARM_net1.pkl,SVR2,32,0.9636363636363636,0.9814814814814815,26,689,102,0,26,0,0
SVR,Net1,all_results_32_SVR_ALARM_net1.pkl,SVR3,32,0.8964285714285715,0.9453860640301318,29,251,537,0,29,0,0
VAE,Hanoi,all_results_16_VAE.pkl,VAE,16,0.9882352941176471,0.9940828402366864,9,756,0,0,9,0,0
VAE,Hanoi,all_results_16_VAE.pkl,VAE2,16,0.9929824561403509,0.9964788732394366,4,566,195,0,4,0,0
VAE,Hanoi,all_results_16_VAE.pkl,VAE3,16,0.9817232375979112,0.9907773386034255,7,376,382,0,7,0,0
VAE,Hanoi,all_results_18_VAE.pkl,VAE,18,0.9947712418300654,0.9973787680209698,4,761,0,0,4,0,0
VAE,Hanoi,all_results_18_VAE.pkl,VAE2,18,0.9930555555555556,0.9965156794425087,4,572,189,0,4,0,0
VAE,Hanoi,all_results_18_VAE.pkl,VAE3,18,0.984375,0.9921259842519685,6,378,381,0,6,0,0
VAE,Hanoi,all_results_20_VAE.pkl,VAE,20,0.9947712418300654,0.9973787680209698,4,761,0,0,4,0,0
VAE,Hanoi,all_results_20_VAE.pkl,VAE2,20,0.9947916666666666,0.9973890339425587,3,573,189,0,3,0,0
VAE,Hanoi,all_results_20_VAE.pkl,VAE3,20,0.9895833333333334,0.9947643979057592,4,380,381,0,4,0,0
VAE,Hanoi,all_results_22_VAE.pkl,VAE,22,0.9947712418300654,0.9973787680209698,4,761,0,0,4,0,0
VAE,Hanoi,all_results_22_VAE.pkl,VAE2,22,0.9930434782608696,0.9965095986038395,4,571,190,0,4,0,0
VAE,Hanoi,all_results_22_VAE.pkl,VAE3,22,0.9895833333333334,0.9947643979057592,4,380,381,0,4,0,0
VAE,Hanoi,all_results_25_VAE.pkl,VAE,25,0.9947712418300654,0.9973787680209698,4,761,0,0,4,0,0
VAE,Hanoi,all_results_25_VAE.pkl,VAE2,25,0.9930313588850174,0.9965034965034965,4,570,191,0,4,0,0
VAE,Hanoi,all_results_25_VAE.pkl,VAE3,25,0.9895287958115183,0.9947368421052631,4,378,383,0,4,0,0
VAE,Hanoi,all_results_31_VAE.pkl,VAE,31,0.9947575360419397,0.9973718791064389,4,759,2,0,4,0,0
VAE,Hanoi,all_results_31_VAE.pkl,VAE2,31,0.9929947460595446,0.9964850615114236,4,567,194,0,4,0,0
VAE,Hanoi,all_results_31_VAE.pkl,VAE3,31,0.984251968503937,0.9920634920634921,6,375,384,0,6,0,0
VAE,Hanoi,all_results_5_VAE.pkl,VAE,5,0.9947712418300654,0.9973787680209698,4,761,0,0,4,0,0
VAE,Hanoi,all_results_5_VAE.pkl,VAE2,5,0.9930555555555556,0.9965156794425087,4,572,189,0,4,0,0
VAE,Hanoi,all_results_5_VAE.pkl,VAE3,5,0.9895833333333334,0.9947643979057592,4,380,381,0,4,0,0
VAE,Hanoi,all_results_9_VAE.pkl,VAE,9,0.9947712418300654,0.9973787680209698,4,761,0,0,4,0,0
VAE,Hanoi,all_results_9_VAE.pkl,VAE2,9,0.9930434782608696,0.9965095986038395,4,571,190,0,4,0,0
VAE,Hanoi,all_results_9_VAE.pkl,VAE3,9,0.9895561357702349,0.994750656167979,4,379,382,0,4,0,0
VAE,Net1,all_results_11_VAE.pkl,VAE,11,0.8687258687258688,0.9297520661157025,68,450,247,0,68,0,0
VAE,Net1,all_results_11_VAE.pkl,VAE2,11,0.9136690647482014,0.9548872180451128,60,635,70,0,60,0,0
VAE,Net1,all_results_11_VAE.pkl,VAE3,11,0.8235294117647058,0.9032258064516129,48,224,493,0,48,0,0
VAE,Net1,all_results_12_VAE.pkl,VAE,12,0.0,0.0,528,0,237,0,528,1,0
VAE,Net1,all_results_12_VAE.pkl,VAE2,12,0.0,0.0,699,0,66,0,699,1,0
VAE,Net1,all_results_12_VAE.pkl,VAE3,12,0.0,0.0,277,0,488,0,277,1,0
VAE,Net1,all_results_13_VAE.pkl,VAE,13,0.8227360308285164,0.9027484143763214,92,427,246,0,92,0,0
VAE,Net1,all_results_13_VAE.pkl,VAE2,13,0.8489208633093526,0.9182879377431906,105,590,70,0,105,0,0
VAE,Net1,all_results_13_VAE.pkl,VAE3,13,0.7463235294117647,0.8547368421052631,69,203,493,0,69,0,0
VAE,Net1,all_results_21_VAE.pkl,VAE,21,0.9085603112840467,0.9520897043832823,47,467,251,0,47,0,0
VAE,Net1,all_results_21_VAE.pkl,VAE2,21,0.9178470254957507,0.9571639586410635,58,648,59,0,58,0,0
VAE,Net1,all_results_21_VAE.pkl,VAE3,21,0.8327137546468402,0.9087221095334685,45,224,496,0,45,0,0
VAE,Net1,all_results_22_VAE.pkl,VAE,22,1.0,0.8911392405063291,0,528,108,129,0,0,1
VAE,Net1,all_results_22_VAE.pkl,VAE2,22,0.8958333333333334,0.945054945054945,75,645,45,0,75,0,0
VAE,Net1,all_results_22_VAE.pkl,VAE3,22,1.0,0.6095238095238096,0,288,108,369,0,0,1
VAE,Net1,all_results_23_VAE.pkl,VAE,23,0.8953488372093024,0.9447852760736196,54,462,249,0,54,0,0
VAE,Net1,all_results_23_VAE.pkl,VAE2,23,0.9185714285714286,0.9575577066269546,57,643,65,0,57,0,0
VAE,Net1,all_results_23_VAE.pkl,VAE3,23,0.8442028985507246,0.9155206286836935,43,233,489,0,43,0,0
VAE,Net1,all_results_31_VAE.pkl,VAE,31,0.9196078431372549,0.958120531154239,41,469,255,0,41,0,0
VAE,Net1,all_results_31_VAE.pkl,VAE2,31,1.0,0.9797344514325647,0,701,35,29,0,0,1
VAE,Net1,all_results_31_VAE.pkl,VAE3,31,0.8007518796992481,0.8893528183716075,53,213,499,0,53,0,0
VAE,Net1,all_results_32_VAE.pkl,VAE,32,0.9325626204238922,0.9651046859421735,35,484,246,0,35,0,0
VAE,Net1,all_results_32_VAE.pkl,VAE2,32,0.9664335664335665,0.9829302987197724,24,691,50,0,24,0,0
VAE,Net1,all_results_32_VAE.pkl,VAE3,32,0.8428571428571429,0.9147286821705426,44,236,485,0,44,0,0
VAE_CNN,Hanoi,all_results_16_Embedding_CNN.pkl,Embedding_CNN,16,0.97911227154047,0.9894459102902374,16,750,99,0,16,0,0
VAE_CNN,Hanoi,all_results_16_Embedding_CNN.pkl,Embedding_CNN2,16,0.9719298245614035,0.9857651245551602,16,554,295,0,16,0,0
VAE_CNN,Hanoi,all_results_16_Embedding_CNN.pkl,Embedding_CNN3,16,0.9086161879895561,0.9521203830369357,35,348,482,0,35,0,0
VAE_CNN,Hanoi,all_results_18_Embedding_CNN.pkl,Embedding_CNN,18,0.9778645833333334,0.9888084265964451,17,751,97,0,17,0,0
VAE_CNN,Hanoi,all_results_18_Embedding_CNN.pkl,Embedding_CNN2,18,0.9548611111111112,0.9769094138543517,26,550,289,0,26,0,0
VAE_CNN,Hanoi,all_results_18_Embedding_CNN.pkl,Embedding_CNN3,18,0.9010416666666666,0.947945205479452,38,346,481,0,38,0,0
VAE_CNN,Hanoi,all_results_20_Embedding_CNN.pkl,Embedding_CNN,20,0.9700520833333334,0.9847984137475215,23,745,97,0,23,0,0
VAE_CNN,Hanoi,all_results_20_Embedding_CNN.pkl,Embedding_CNN2,20,0.9635416666666666,0.9814323607427056,21,555,289,0,21,0,0
VAE_CNN,Hanoi,all_results_20_Embedding_CNN.pkl,Embedding_CNN3,20,0.890625,0.9421487603305785,42,342,481,0,42,0,0
VAE_CNN,Hanoi,all_results_22_Embedding_CNN.pkl,Embedding_CNN,22,0.96875,0.9841269841269841,24,744,97,0,24,0,0
VAE_CNN,Hanoi,all_results_22_Embedding_CNN.pkl,Embedding_CNN2,22,0.9547826086956521,0.9768683274021353,26,549,290,0,26,0,0
VAE_CNN,Hanoi,all_results_22_Embedding_CNN.pkl,Embedding_CNN3,22,0.8828125,0.9377593360995851,45,339,481,0,45,0,0
VAE_CNN,Hanoi,all_results_25_Embedding_CNN.pkl,Embedding_CNN,25,0.97911227154047,0.9894459102902374,16,750,99,0,16,0,0
VAE_CNN,Hanoi,all_results_25_Embedding_CNN.pkl,Embedding_CNN2,25,0.9616724738675958,0.9804618117229129,22,552,291,0,22,0,0
VAE_CNN,Hanoi,all_results_25_Embedding_CNN.pkl,Embedding_CNN3,25,0.900523560209424,0.9476584022038568,38,344,483,0,38,0,0
VAE_CNN,Hanoi,all_results_31_Embedding_CNN.pkl,Embedding_CNN,31,0.9724770642201835,0.986046511627907,21,742,102,0,21,0,0
VAE_CNN,Hanoi,all_results_31_Embedding_CNN.pkl,Embedding_CNN2,31,0.968476357267951,0.9839857651245552,18,553,294,0,18,0,0
VAE_CNN,Hanoi,all_results_31_Embedding_CNN.pkl,Embedding_CNN3,31,0.905511811023622,0.9504132231404959,36,345,484,0,36,0,0
VAE_CNN,Hanoi,all_results_5_Embedding_CNN.pkl,Embedding_CNN,5,0.9713541666666666,0.9854689564068693,22,746,97,0,22,0,0
VAE_CNN,Hanoi,all_results_5_Embedding_CNN.pkl,Embedding_CNN2,5,0.9635416666666666,0.9814323607427056,21,555,289,0,21,0,0
VAE_CNN,Hanoi,all_results_5_Embedding_CNN.pkl,Embedding_CNN3,5,0.8854166666666666,0.9392265193370166,44,340,481,0,44,0,0
VAE_CNN,Hanoi,all_results_9_Embedding_CNN.pkl,Embedding_CNN,9,0.9817708333333334,0.9908015768725361,14,754,97,0,14,0,0
VAE_CNN,Hanoi,all_results_9_Embedding_CNN.pkl,Embedding_CNN2,9,0.9617391304347827,0.9804964539007093,22,553,290,0,22,0,0
VAE_CNN,Hanoi,all_results_9_Embedding_CNN.pkl,Embedding_CNN3,9,0.8981723237597912,0.9463548830811555,39,344,482,0,39,0,0
VAE_CNN,Net1,all_results_11_Embeddings_CNN.pkl,VAE_CNN,11,0.9555984555984556,0.9772951628825272,23,495,347,0,23,0,0
VAE_CNN,Net1,all_results_11_Embeddings_CNN.pkl,VAE_CNN2,11,0.9884892086330935,0.9942112879884226,8,687,170,0,8,0,0
VAE_CNN,Net1,all_results_11_Embeddings_CNN.pkl,VAE_CNN3,11,1.0,0.9837251356238698,0,272,584,9,0,0,1
VAE_CNN,Net1,all_results_12_Embeddings_CNN.pkl,VAE_CNN,12,0.9621212121212122,0.9806949806949807,20,508,337,0,20,0,0
VAE_CNN,Net1,all_results_12_Embeddings_CNN.pkl,VAE_CNN2,12,1.0,0.8978805394990366,0,699,7,159,0,0,1
VAE_CNN,Net1,all_results_12_Embeddings_CNN.pkl,VAE_CNN3,12,1.0,0.496415770609319,0,277,26,562,0,0,1
VAE_CNN,Net1,all_results_13_Embeddings_CNN.pkl,VAE_CNN,13,0.9672447013487476,0.9833496571988247,17,502,346,0,17,0,0
VAE_CNN,Net1,all_results_13_Embeddings_CNN.pkl,VAE_CNN2,13,0.9971223021582734,0.9985590778097982,2,693,170,0,2,0,0
VAE_CNN,Net1,all_results_13_Embeddings_CNN.pkl,VAE_CNN3,13,1.0,0.9784172661870504,0,272,581,12,0,0,1
VAE_CNN,Net1,all_results_21_Embeddings_CNN.pkl,VAE_CNN,21,0.9260700389105059,0.9616161616161616,38,476,351,0,38,0,0
VAE_CNN,Net1,all_results_21_Embeddings_CNN.pkl,VAE_CNN2,21,0.9915014164305949,0.9957325746799431,6,700,159,0,6,0,0
VAE_CNN,Net1,all_results_21_Embeddings_CNN.pkl,VAE_CNN3,21,0.9628252788104089,0.9810606060606061,10,259,596,0,10,0,0
VAE_CNN,Net1,all_results_22_Embeddings_CNN.pkl,VAE_CNN,22,0.9715909090909091,0.9855907780979827,15,513,337,0,15,0,0
VAE_CNN,Net1,all_results_22_Embeddings_CNN.pkl,VAE_CNN2,22,1.0,0.9749492213947191,0,720,108,37,0,0,1
VAE_CNN,Net1,all_results_22_Embeddings_CNN.pkl,VAE_CNN3,22,1.0,0.9245585874799358,0,288,530,47,0,0,1
VAE_CNN,Net1,all_results_23_Embeddings_CNN.pkl,VAE_CNN,23,0.9767441860465116,0.9882352941176471,12,504,349,0,12,0,0
VAE_CNN,Net1,all_results_23_Embeddings_CNN.pkl,VAE_CNN2,23,1.0,1.0,0,700,165,0,0,0,1
VAE_CNN,Net1,all_results_23_Embeddings_CNN.pkl,VAE_CNN3,23,0.9963768115942029,0.9981851179673321,1,275,589,0,1,0,0
VAE_CNN,Net1,all_results_31_Embeddings_CNN.pkl,VAE_CNN,31,0.10980392156862745,0.1978798586572438,454,56,355,0,454,0,0
VAE_CNN,Net1,all_results_31_Embeddings_CNN.pkl,VAE_CNN2,31,0.0,0.0,701,0,164,0,701,1,0
VAE_CNN,Net1,all_results_31_Embeddings_CNN.pkl,VAE_CNN3,31,0.8609022556390977,0.9252525252525252,37,229,599,0,37,0,0
VAE_CNN,Net1,all_results_32_Embeddings_CNN.pkl,VAE_CNN,32,0.9865125240847784,0.9932104752667313,7,512,346,0,7,0,0
VAE_CNN,Net1,all_results_32_Embeddings_CNN.pkl,VAE_CNN2,32,0.9986013986013986,0.9993002099370188,1,714,150,0,1,0,0
VAE_CNN,Net1,all_results_32_Embeddings_CNN.pkl,VAE_CNN3,32,0.9785714285714285,0.9891696750902527,6,274,585,0,6,0,0
